time_centralUSA,latitude_decimal,longitude_decimal,elevation_meters
5/10/2025 7:41,37.54329,-88.982,171.14479999997454
5/10/2025 7:41,37.54323,-88.98202,170.49881600009215
5/10/2025 7:41,37.54322,-88.98207,170.99158399987903
5/10/2025 7:41,37.5432,-88.98212,171.3046399999137
5/10/2025 7:41,37.54319,-88.98217,171.76500800000306
5/10/2025 7:41,37.54316,-88.9822,171.6099200000779
5/10/2025 7:42,37.54314,-88.98226,171.4373120000251
5/10/2025 7:42,37.54313,-88.9823,171.18991999997533
5/10/2025 7:42,37.5431,-88.98237,170.62976000003349
5/10/2025 7:43,37.54304,-88.98214,168.92742399998525
5/10/2025 7:43,37.5431,-88.9822,170.54720000011403
5/10/2025 7:43,37.5431,-88.98228,170.73344000003974
5/10/2025 7:43,37.54286,-88.98242,167.88799999997218
5/10/2025 7:43,37.54285,-88.98248,167.78000000001498
5/10/2025 7:43,37.54284,-88.98251,167.51993599990672
5/10/2025 7:43,37.54287,-88.9826,166.43647999992731
5/10/2025 7:43,37.54291,-88.98265,166.01095999988473
5/10/2025 7:44,37.54292,-88.98254,167.88627200002077
5/10/2025 7:44,37.54297,-88.98242,169.07599999996592
5/10/2025 7:44,37.54301,-88.98244,169.50800000002664
5/10/2025 7:44,37.54299,-88.98248,169.29200000003448
5/10/2025 7:44,37.54295,-88.98251,168.6936799998929
5/10/2025 7:44,37.54289,-88.98255,167.41927999994536
5/10/2025 7:44,37.54288,-88.98256,167.16051199986407
5/10/2025 7:44,37.54285,-88.98259,166.39975999998498
5/10/2025 7:45,37.54285,-88.98263,165.7863200000075
5/10/2025 7:45,37.54294,-88.98269,165.61654399992744
5/10/2025 7:45,37.54292,-88.98431,165.7510399998822
5/10/2025 7:45,37.54295,-88.98439,166.09160000010237
5/10/2025 7:45,37.543,-88.98441,165.1519999999939
5/10/2025 7:46,37.54301,-88.98287,163.28955199993885
5/10/2025 7:46,37.54299,-88.98286,163.2741439999915
5/10/2025 7:46,37.54299,-88.98283,163.73163199991876
5/10/2025 7:46,37.54299,-88.98289,162.81665600006426
5/10/2025 7:47,37.54297,-88.98443,166.02392000010627
5/10/2025 7:48,37.54302,-88.98317,159.43273599997354
5/10/2025 7:48,37.54314,-88.98327,161.3506879999887
5/10/2025 7:49,37.54318,-88.98324,162.8894720000329
5/10/2025 7:49,37.5432,-88.98328,163.1561600000199
5/10/2025 7:50,37.54343,-88.98343,170.81268800003517
5/10/2025 7:51,37.54326,-88.98305,166.93855999984893
5/10/2025 7:51,37.54336,-88.98294,170.94406399999986
5/10/2025 7:51,37.54324,-88.98291,167.71212799989397
5/10/2025 7:51,37.5433,-88.98265,171.36559999997837
5/10/2025 7:51,37.54326,-88.9826,171.2028799998989
5/10/2025 7:51,37.54334,-88.98249,173.23654400002488
5/10/2025 7:51,37.54338,-88.9824,174.65407999998942
5/10/2025 7:52,37.54339,-88.98234,175.10998400006568
5/10/2025 7:52,37.54324,-88.98263,170.58425599995323
5/10/2025 7:52,37.54321,-88.98269,169.3889119999738
5/10/2025 7:52,37.54322,-88.98262,170.3832320000021
5/10/2025 7:52,37.54323,-88.98255,171.32311999997728
5/10/2025 7:52,37.54323,-88.98246,172.0648639999994
5/10/2025 7:52,37.54321,-88.98242,171.9882560000064
5/10/2025 7:52,37.54319,-88.98232,172.0792640000377
5/10/2025 7:52,37.54318,-88.98228,172.05363199998368
5/10/2025 7:52,37.5432,-88.98221,172.44511999991414
5/10/2025 7:52,37.54323,-88.98214,172.06611200003465
5/10/2025 7:52,37.54324,-88.98209,171.57593599994863
5/10/2025 7:53,37.54328,-88.98237,173.18028800002327
5/10/2025 7:53,37.54326,-88.98236,172.94988799995082
5/10/2025 7:53,37.54326,-88.98231,173.21484799995517
5/10/2025 7:54,37.54323,-88.98215,172.19672000007625
5/10/2025 7:54,37.54322,-88.98208,171.1208959999198
5/10/2025 7:54,37.5432,-88.98201,169.9107200000132
5/10/2025 7:55,37.54308,-88.98171,166.35945600005633
5/10/2025 7:55,37.5431,-88.98152,165.26400000004242
5/10/2025 7:55,37.54305,-88.98147,164.5464800000173
5/10/2025 7:55,37.54301,-88.9814,163.89631999997525
5/10/2025 7:56,37.54316,-88.98191,168.28675199999896
5/10/2025 7:56,37.54312,-88.98186,167.48294400000916
5/10/2025 7:56,37.5431,-88.98182,167.04864000002456
5/10/2025 7:56,37.54311,-88.98176,166.8597119999579
5/10/2025 7:56,37.54309,-88.98175,166.62240000001825
5/10/2025 7:56,37.54309,-88.98168,166.30790399998327
5/10/2025 7:57,37.54266,-88.97928,160.63897600005944
5/10/2025 7:57,37.54269,-88.97895,159.08703999999062
5/10/2025 7:57,37.5427,-88.97886,158.91487999997045
5/10/2025 7:58,37.5427,-88.9788,159.07039999994885
5/10/2025 7:58,37.54269,-88.97873,159.33924800000034
5/10/2025 7:58,37.5427,-88.97868,159.38143999997934
5/10/2025 7:58,37.54271,-88.97862,159.46380799998542
5/10/2025 7:58,37.54265,-88.97855,159.8187999999854
5/10/2025 7:58,37.54265,-88.97848,159.70287999999738
5/10/2025 7:58,37.54266,-88.97841,159.54102400000446
5/10/2025 7:58,37.54268,-88.97835,159.37312000001862
5/10/2025 7:58,37.54268,-88.97831,159.40643200002495
5/10/2025 7:58,37.54269,-88.97826,159.49657599998466
5/10/2025 7:58,37.54268,-88.97824,159.5697280000079
5/10/2025 7:58,37.54266,-88.97818,159.7419520000143
5/10/2025 7:58,37.54262,-88.97814,159.86867200000648
5/10/2025 7:59,37.54259,-88.97807,159.98315199999772
5/10/2025 7:59,37.54257,-88.978,159.94959999999654
5/10/2025 7:59,37.54257,-88.97793,159.8860960000042
5/10/2025 7:59,37.54251,-88.97785,159.97336000000044
5/10/2025 7:59,37.54246,-88.97784,160.52876800002164
5/10/2025 7:59,37.54244,-88.97786,160.83980800002792
5/10/2025 7:59,37.5424,-88.97786,161.39968000001736
5/10/2025 7:59,37.54237,-88.97788,161.92067200002032
5/10/2025 7:59,37.54239,-88.97785,161.49688000004988
5/10/2025 8:00,37.54239,-88.97757,162.07662400004727
5/10/2025 8:00,37.54237,-88.97753,162.65636800002736
5/10/2025 8:01,37.54227,-88.97744,164.6103039999678
5/10/2025 8:01,37.54225,-88.97743,164.94639999993413
5/10/2025 8:01,37.54223,-88.97741,165.20214399997448
5/10/2025 8:01,37.54224,-88.97739,164.87468800000624
5/10/2025 8:01,37.54225,-88.97731,164.16879999997215
5/10/2025 8:01,37.54226,-88.97729,163.87763199999637
5/10/2025 8:02,37.54219,-88.97718,164.6600000000658
5/10/2025 8:02,37.54222,-88.97716,163.83199999998283
5/10/2025 8:02,37.54222,-88.9771,163.61599999996542
5/10/2025 8:02,37.54204,-88.97686,167.7914239999931
5/10/2025 8:03,37.54193,-88.97682,171.62611199993037
5/10/2025 8:03,37.54194,-88.97679,170.91331200028105
5/10/2025 8:03,37.54193,-88.97684,171.5653439999537
5/10/2025 8:04,37.54189,-88.97687,174.81441599981088
5/10/2025 8:04,37.54182,-88.97689,180.68457599988713
5/10/2025 8:04,37.54175,-88.97693,186.74279999994673
5/10/2025 8:04,37.54172,-88.9769,189.16416000017375
5/10/2025 8:04,37.54167,-88.9769,193.39775999971104
5/10/2025 8:04,37.54164,-88.97691,194.05190400001413
5/10/2025 8:04,37.5416,-88.97695,194.72479999997446
5/10/2025 8:04,37.54166,-88.97691,193.82697600002328
5/10/2025 8:04,37.54173,-88.97683,187.98580799993732
5/10/2025 8:04,37.54175,-88.97686,186.46559999997245
5/10/2025 8:05,37.54176,-88.97691,185.81299200031384
5/10/2025 8:05,37.5417,-88.97704,191.16128000011116
5/10/2025 8:05,37.54164,-88.97702,194.31411199998672
5/10/2025 8:05,37.54159,-88.97703,194.91300800000693
5/10/2025 8:05,37.54164,-88.97694,194.2575359999824
5/10/2025 8:05,37.54167,-88.97692,193.53916799975326
5/10/2025 8:05,37.54177,-88.97703,185.18657600002953
5/10/2025 8:06,37.54178,-88.97701,184.3042879997695
5/10/2025 8:06,37.54168,-88.97703,192.86278400004292
5/10/2025 8:06,37.54163,-88.97705,194.44616000002895
5/10/2025 8:06,37.54162,-88.97695,194.50735999998247
5/10/2025 8:06,37.54168,-88.97689,192.484224
5/10/2025 8:06,37.54171,-88.97687,189.84542399987183
5/10/2025 8:07,37.54172,-88.97682,188.754048
5/10/2025 8:07,37.54166,-88.9768,193.04447999997666
5/10/2025 8:07,37.54161,-88.97687,194.13067200005077
5/10/2025 8:07,37.54157,-88.97691,194.83915200002056
5/10/2025 8:07,37.54156,-88.97697,195.18732800002596
5/10/2025 8:07,37.54158,-88.97694,194.90899199995815
5/10/2025 8:08,37.5415,-88.97714,196.22240000002287
5/10/2025 8:08,37.54147,-88.97713,196.59694400004838
5/10/2025 8:08,37.53896,-88.97746,212.7119999999536
5/10/2025 8:08,37.53891,-88.9775,213.00000000004331
5/10/2025 8:08,37.53888,-88.97754,213.28800000003412
5/10/2025 8:08,37.53883,-88.9776,213.7199999999666
5/10/2025 8:08,37.5388,-88.97769,214.36799999996765
5/10/2025 8:09,37.53875,-88.97776,214.8720000000253
5/10/2025 8:09,37.53868,-88.97773,214.65599999995675
5/10/2025 8:09,37.53867,-88.97775,214.80000000000246
5/10/2025 8:09,37.53859,-88.97779,215.11665599999873
5/10/2025 8:09,37.53853,-88.9778,215.34864
5/10/2025 8:09,37.53851,-88.97781,215.43777600000465
5/10/2025 8:10,37.53851,-88.97783,215.48356799998723
5/10/2025 8:10,37.53848,-88.97784,215.59027200000145
5/10/2025 8:10,37.53848,-88.97781,215.53324800001042
5/10/2025 8:10,37.53852,-88.97785,215.5027200000132
5/10/2025 8:10,37.5385,-88.97788,215.62079999999986
5/10/2025 8:11,37.53847,-88.9779,215.7244800000162
5/10/2025 8:11,37.53844,-88.97791,215.79878399998947
5/10/2025 8:11,37.53837,-88.97788,215.91657599999846
5/10/2025 8:12,37.53829,-88.97789,216.06302399999612
5/10/2025 8:12,37.53824,-88.97789,216.13574399999993
5/10/2025 8:12,37.53821,-88.97792,216.22732799999707
5/10/2025 8:12,37.5382,-88.97795,216.2976000000046
5/10/2025 8:12,37.5382,-88.97793,216.2630399999945
5/10/2025 8:12,37.53821,-88.978,216.3551999999929
5/10/2025 8:12,37.53816,-88.97803,216.56659200001613
5/10/2025 8:12,37.53811,-88.9779,216.35376000001034
5/10/2025 8:13,37.53818,-88.97797,216.38198400000573
5/10/2025 8:13,37.53812,-88.97793,216.42086400000326
5/10/2025 8:13,37.53823,-88.97796,216.24403199999776
5/10/2025 8:13,37.53811,-88.97783,216.15115199999005
5/10/2025 8:13,37.53811,-88.97798,216.58531199999825
5/10/2025 8:13,37.53813,-88.97786,216.21667200001545
5/10/2025 8:14,37.53812,-88.97789,216.31027200000705
5/10/2025 8:14,37.53804,-88.97785,216.1625600000281
5/10/2025 8:14,37.53816,-88.97789,216.25209600000804
5/10/2025 8:14,37.53814,-88.97789,216.28118400000756
5/10/2025 8:14,37.53817,-88.97784,216.13171200000025
5/10/2025 8:14,37.53829,-88.97797,216.1079519999908
5/10/2025 8:15,37.5382,-88.97794,216.28031999999956
5/10/2025 8:15,37.53815,-88.97791,216.31415999998353
5/10/2025 8:15,37.53823,-88.97796,216.24403199999776
5/10/2025 8:15,37.53818,-88.9779,216.24288000001533
5/10/2025 8:15,37.5382,-88.97795,216.2976000000046
5/10/2025 8:15,37.53815,-88.97791,216.31415999998353
5/10/2025 8:16,37.53817,-88.97793,216.32222399999944
5/10/2025 8:16,37.53822,-88.97786,216.12076800000733
5/10/2025 8:16,37.53822,-88.97791,216.19420799998724
5/10/2025 8:16,37.5382,-88.9779,216.2112000000039
5/10/2025 8:16,37.53823,-88.9779,216.16368000000926
5/10/2025 8:17,37.53833,-88.97796,216.00787199999516
5/10/2025 8:17,37.5383,-88.97782,216.01823999999772
5/10/2025 8:17,37.53829,-88.9778,216.01248000000012
5/10/2025 8:17,37.53814,-88.97742,215.60844800000152
5/10/2025 8:17,37.53809,-88.97754,215.89385600001182
5/10/2025 8:17,37.53746,-88.97672,217.9243519999903
5/10/2025 8:17,37.53703,-88.97669,219.64025599998294
5/10/2025 8:18,37.53696,-88.97648,220.57836800001346
5/10/2025 8:18,37.53691,-88.97649,220.68113600000677
5/10/2025 8:18,37.53681,-88.97648,220.8307520000059
5/10/2025 8:18,37.53683,-88.97645,220.87063999999884
5/10/2025 8:18,37.53689,-88.97641,220.93889599999625
5/10/2025 8:18,37.53699,-88.9765,220.33759999997847
5/10/2025 8:19,37.53681,-88.97654,220.71929599999484
5/10/2025 8:19,37.53689,-88.97648,220.73628800001453
5/10/2025 8:19,37.53684,-88.97654,220.66054400000402
5/10/2025 8:19,37.53687,-88.97653,220.62814400000778
5/10/2025 8:19,37.53685,-88.9765,220.73599999999482
5/10/2025 8:19,37.53681,-88.97649,220.81217599999965
5/10/2025 8:20,37.53683,-88.97656,220.6377919999823
5/10/2025 8:20,37.53688,-88.97654,220.582208
5/10/2025 8:20,37.53682,-88.97648,220.81894400001113
5/10/2025 8:20,37.53685,-88.97654,220.64095999999782
5/10/2025 8:21,37.53686,-88.97659,220.49609600000323
5/10/2025 8:21,37.53688,-88.97655,220.5545599999987
5/10/2025 8:21,37.53687,-88.9765,220.70719999999557
5/10/2025 8:21,37.53687,-88.97647,220.78625599998335
5/10/2025 8:21,37.53687,-88.97652,220.6544960000162
5/10/2025 8:22,37.53682,-88.97651,220.75932799999268
5/10/2025 8:22,37.53678,-88.97653,220.7927360000043
5/10/2025 8:22,37.53693,-88.97648,220.68905600001884
5/10/2025 8:22,37.53697,-88.97655,220.28936000000704
5/10/2025 8:22,37.5369,-88.97642,220.90591999998523
5/10/2025 8:22,37.53693,-88.9766,220.27951999998874
5/10/2025 8:23,37.53688,-88.97654,220.582208
5/10/2025 8:23,37.53685,-88.97657,220.5696800000085
5/10/2025 8:23,37.5369,-88.97662,220.30112000000082
5/10/2025 8:24,37.5369,-88.97639,220.99664000001513
5/10/2025 8:24,37.53688,-88.97653,220.60985600001533
5/10/2025 8:24,37.53682,-88.97648,220.81894400001113
5/10/2025 8:24,37.53691,-88.97649,220.68113600000677
5/10/2025 8:24,37.53687,-88.9765,220.70719999999557
5/10/2025 8:25,37.53691,-88.97656,220.4603839999825
5/10/2025 8:25,37.53686,-88.97655,220.59632
5/10/2025 8:25,37.53688,-88.97648,220.74809600001763
5/10/2025 8:25,37.5369,-88.97639,220.99664000001513
5/10/2025 8:25,37.53688,-88.97647,220.77574399998667
5/10/2025 8:25,37.53683,-88.9764,220.97648000000362
5/10/2025 8:26,37.53691,-88.97655,220.49191999999235
5/10/2025 8:26,37.53683,-88.97646,220.84947199999186
5/10/2025 8:26,37.53681,-88.97653,220.73787200000106
5/10/2025 8:26,37.53681,-88.97649,220.81217599999965
5/10/2025 8:26,37.53686,-88.97651,220.69654399999274
5/10/2025 8:26,37.53686,-88.97654,220.62137600000557
5/10/2025 8:27,37.53678,-88.9764,220.98368000000266
5/10/2025 8:27,37.53681,-88.97651,220.77502399998716
5/10/2025 8:27,37.5369,-88.97652,220.60352000001453
5/10/2025 8:27,37.53693,-88.97654,220.48428800000377
5/10/2025 8:27,37.53696,-88.97655,220.34047999998668
5/10/2025 8:27,37.53684,-88.97646,220.84025599999512
5/10/2025 8:28,37.53693,-88.97663,220.17713600000548
5/10/2025 8:28,37.53695,-88.97655,220.3916000000025
5/10/2025 8:28,37.53679,-88.9765,220.82239999999274
5/10/2025 8:28,37.53688,-88.97651,220.66515199999267
5/10/2025 8:28,37.53692,-88.97656,220.43820799997462
5/10/2025 8:29,37.53687,-88.97646,220.81260799999177
5/10/2025 8:29,37.53689,-88.97648,220.73628800001453
5/10/2025 8:29,37.53679,-88.97656,220.72649599998238
5/10/2025 8:29,37.53683,-88.97662,220.51078400000065
5/10/2025 8:29,37.53692,-88.97652,220.5695360000174
5/10/2025 8:29,37.53682,-88.97646,220.8586879999952
5/10/2025 8:30,37.53687,-88.97646,220.81260799999177
5/10/2025 8:30,37.53677,-88.97654,220.79763200000582
5/10/2025 8:30,37.53677,-88.97652,220.82441600001357
5/10/2025 8:30,37.53687,-88.97644,220.8653120000086
5/10/2025 8:30,37.53685,-88.97655,220.61719999999013
5/10/2025 8:31,37.53692,-88.97649,220.66803200000282
5/10/2025 8:31,37.53688,-88.97648,220.74809600001763
5/10/2025 8:31,37.53685,-88.97651,220.71223999998713
5/10/2025 8:31,37.53695,-88.9764,220.92080000002525
5/10/2025 8:31,37.53688,-88.97644,220.85868800001163
5/10/2025 8:31,37.5369,-88.97641,220.9361599999952
5/10/2025 8:32,37.53685,-88.9765,220.73599999999482
5/10/2025 8:32,37.53692,-88.97644,220.83219200000963
5/10/2025 8:32,37.53689,-88.97642,220.9099519999871
5/10/2025 8:32,37.53695,-88.97638,220.9280000000408
5/10/2025 8:32,37.53693,-88.97644,220.82556800001268
5/10/2025 8:32,37.53684,-88.97647,220.81779199998826
5/10/2025 8:33,37.53678,-88.9765,220.8367999999975
5/10/2025 8:33,37.53694,-88.97649,220.6418240000043
5/10/2025 8:33,37.53695,-88.97645,220.74440000001766
5/10/2025 8:33,37.53685,-88.97652,220.6884800000132
5/10/2025 8:33,37.53685,-88.97662,220.45088000000382
5/10/2025 8:33,37.53685,-88.97652,220.6884800000132
5/10/2025 8:34,37.53694,-88.97637,220.93308800000977
5/10/2025 8:34,37.53684,-88.9765,220.7503999999996
5/10/2025 8:34,37.53677,-88.97646,220.9047679999987
5/10/2025 8:34,37.537,-88.97665,219.84799999998498
5/10/2025 8:34,37.53687,-88.9764,220.9707200000048
5/10/2025 8:34,37.53683,-88.97643,220.91297600001278
5/10/2025 8:35,37.53689,-88.97648,220.73628800001453
5/10/2025 8:35,37.5369,-88.97654,220.5430399999946
5/10/2025 8:35,37.53682,-88.9764,220.97792000000385
5/10/2025 8:35,37.53691,-88.97653,220.5549920000121
5/10/2025 8:35,37.53692,-88.97647,220.73369599997756
5/10/2025 8:36,37.53701,-88.97636,220.4239999999827
5/10/2025 8:36,37.53697,-88.97645,220.6162400000223
5/10/2025 8:36,37.53691,-88.97644,220.8388160000113
5/10/2025 8:36,37.53698,-88.97642,220.6463359999873
5/10/2025 8:36,37.5369,-88.97652,220.60352000001453
5/10/2025 8:37,37.53695,-88.97652,220.49744000003716
5/10/2025 8:37,37.53689,-88.97653,220.59156800000994
5/10/2025 8:37,37.53682,-88.97651,220.75932799999268
5/10/2025 8:37,37.53677,-88.97647,220.89137599999484
5/10/2025 8:37,37.53681,-88.97644,220.90505600000446
5/10/2025 8:38,37.53683,-88.97653,220.70129600000323
5/10/2025 8:38,37.53692,-88.97657,220.4053760000106
5/10/2025 8:38,37.53688,-88.97657,220.49926400002136
5/10/2025 8:39,37.53688,-88.97648,220.74809600001763
5/10/2025 8:39,37.53697,-88.97663,220.02785600001343
5/10/2025 8:39,37.53688,-88.97653,220.60985600001533
5/10/2025 8:39,37.53689,-88.97651,220.64945599998708
5/10/2025 8:39,37.53695,-88.97656,220.35631999999097
5/10/2025 8:39,37.53681,-88.97649,220.81217599999965
5/10/2025 8:40,37.53684,-88.97654,220.66054400000402
5/10/2025 8:40,37.53693,-88.97662,220.21126400001606
5/10/2025 8:40,37.53688,-88.97657,220.49926400002136
5/10/2025 8:40,37.53686,-88.97652,220.67148800002076
5/10/2025 8:40,37.5368,-88.97643,220.92896000001156
5/10/2025 8:40,37.53681,-88.97646,220.86790399999197
5/10/2025 8:41,37.53684,-88.9765,220.7503999999996
5/10/2025 8:41,37.5369,-88.97661,220.3313600000108
5/10/2025 8:41,37.53688,-88.9765,220.6928
5/10/2025 8:41,37.5369,-88.97652,220.60352000001453
5/10/2025 8:41,37.53694,-88.97649,220.6418240000043
5/10/2025 8:41,37.53678,-88.97646,220.8955519999954
5/10/2025 8:42,37.53684,-88.97644,220.88518400000888
5/10/2025 8:42,37.53687,-88.97644,220.8653120000086
5/10/2025 8:42,37.53684,-88.97647,220.81779199998826
5/10/2025 8:42,37.53685,-88.97651,220.71223999998713
5/10/2025 8:42,37.5368,-88.97651,220.79071999999275
5/10/2025 8:42,37.53682,-88.97653,220.7195840000086
5/10/2025 8:43,37.53693,-88.97655,220.4501599999932
5/10/2025 8:43,37.53695,-88.97653,220.4621600000256
5/10/2025 8:43,37.53698,-88.9765,220.39519999999658
5/10/2025 8:43,37.53691,-88.97649,220.68113600000677
5/10/2025 8:43,37.53682,-88.97648,220.81894400001113
5/10/2025 8:43,37.53703,-88.97646,220.20684799998344
5/10/2025 8:44,37.53697,-88.97654,220.32204800001784
5/10/2025 8:44,37.5369,-88.97656,220.48255999997465
5/10/2025 8:44,37.53692,-88.97653,220.53670400000672
5/10/2025 8:44,37.53683,-88.97653,220.70129600000323
5/10/2025 8:44,37.53688,-88.97649,220.72044800000933
5/10/2025 8:44,37.53691,-88.97648,220.71267200001662
5/10/2025 8:45,37.53686,-88.97651,220.69654399999274
5/10/2025 8:45,37.5368,-88.9765,220.80799999999817
5/10/2025 8:45,37.53687,-88.97655,220.57543999999095
5/10/2025 8:45,37.53689,-88.97658,220.44684800000536
5/10/2025 8:45,37.53687,-88.97652,220.6544960000162
5/10/2025 8:45,37.53688,-88.97654,220.582208
5/10/2025 8:46,37.53681,-88.97655,220.7007199999886
5/10/2025 8:46,37.53685,-88.97654,220.64095999999782
5/10/2025 8:46,37.53684,-88.97657,220.59315200001535
5/10/2025 8:46,37.53687,-88.97654,220.60179199999936
5/10/2025 8:46,37.53696,-88.97658,220.23852800000284
5/10/2025 8:46,37.53689,-88.97663,220.3021280000008
5/10/2025 8:47,37.53686,-88.97661,220.44598400002366
5/10/2025 8:47,37.53686,-88.97656,220.5712639999904
5/10/2025 8:47,37.53687,-88.97649,220.73355200000398
5/10/2025 8:47,37.53681,-88.97651,220.77502399998716
5/10/2025 8:47,37.53684,-88.97661,220.5032960000198
5/10/2025 8:48,37.53696,-88.97652,220.44243200001887
5/10/2025 8:48,37.53691,-88.97659,220.3657759999977
5/10/2025 8:48,37.53689,-88.97658,220.44684800000536
5/10/2025 8:48,37.53685,-88.97659,220.5221599999931
5/10/2025 8:48,37.53687,-88.97646,220.81260799999177
5/10/2025 8:48,37.53689,-88.97657,220.4757920000145
5/10/2025 8:49,37.53685,-88.97653,220.6647200000055
5/10/2025 8:49,37.53687,-88.97647,220.78625599998335
5/10/2025 8:49,37.53682,-88.97651,220.75932799999268
5/10/2025 8:49,37.53688,-88.97657,220.49926400002136
5/10/2025 8:49,37.5368,-88.97654,220.73888000000105
5/10/2025 8:50,37.53687,-88.97657,220.52273600001158
5/10/2025 8:50,37.5369,-88.97656,220.48255999997465
5/10/2025 8:50,37.53691,-88.97651,220.61806399998702
5/10/2025 8:50,37.53685,-88.97664,220.40335999998842
5/10/2025 8:50,37.53682,-88.97653,220.7195840000086
5/10/2025 8:50,37.53691,-88.97656,220.4603839999825
5/10/2025 8:51,37.53688,-88.97659,220.4439680000047
5/10/2025 8:51,37.53683,-88.97651,220.7436319999871
5/10/2025 8:51,37.5369,-88.97656,220.48255999997465
5/10/2025 8:51,37.53685,-88.97655,220.61719999999013
5/10/2025 8:51,37.53689,-88.9765,220.67839999999623
5/10/2025 8:51,37.53685,-88.97652,220.6884800000132
5/10/2025 8:52,37.53691,-88.9765,220.6495999999969
5/10/2025 8:52,37.53681,-88.97657,220.6635680000025
5/10/2025 8:52,37.53691,-88.97658,220.39731200000756
5/10/2025 8:52,37.53688,-88.97644,220.85868800001163
5/10/2025 8:52,37.53684,-88.97647,220.81779199998826
5/10/2025 8:52,37.53682,-88.97655,220.67983999999632
5/10/2025 8:53,37.53684,-88.97658,220.57068800000846
5/10/2025 8:53,37.53686,-88.97661,220.44598400002366
5/10/2025 8:53,37.5369,-88.97653,220.57328000000456
5/10/2025 8:53,37.53688,-88.97647,220.77574399998667
5/10/2025 8:54,37.5369,-88.97659,220.39183999998775
5/10/2025 8:54,37.53687,-88.97659,220.47003199999475
5/10/2025 8:54,37.53689,-88.97655,220.53367999999165
5/10/2025 8:54,37.53689,-88.97652,220.6205120000191
5/10/2025 8:55,37.53682,-88.97642,220.93817599999153
5/10/2025 8:55,37.53685,-88.97647,220.80727999998413
5/10/2025 8:55,37.53682,-88.97645,220.87856000000133
5/10/2025 8:55,37.53688,-88.97659,220.4439680000047
5/10/2025 8:55,37.53688,-88.97653,220.60985600001533
5/10/2025 8:56,37.53686,-88.97648,220.77171200001553
5/10/2025 8:57,37.53684,-88.97663,220.45836800000606
5/10/2025 8:57,37.53682,-88.97652,220.73945600001477
5/10/2025 8:57,37.53688,-88.97658,220.47161600001303
5/10/2025 8:57,37.5369,-88.97653,220.57328000000456
5/10/2025 8:57,37.53693,-88.97656,220.4160319999826
5/10/2025 8:57,37.53689,-88.97666,220.2152960000145
5/10/2025 8:57,37.53683,-88.97666,220.42611200000286
5/10/2025 8:58,37.53698,-88.97653,220.3010240000112
5/10/2025 8:58,37.53684,-88.97659,220.5482240000016
5/10/2025 8:58,37.53685,-88.97651,220.71223999998713
5/10/2025 8:58,37.53692,-88.9765,220.63519999999212
5/10/2025 8:58,37.53689,-88.97651,220.64945599998708
