time_utc,time_excel,latitude_decimal,longitude_decimal,elevation_meters
2025-05-10T13:07:20Z,45787.54675925926,37.54161,-88.97687,194.13067200005077
2025-05-10T13:07:25Z,45787.54681712963,37.54157,-88.97691,194.83915200002056
2025-05-10T13:07:36Z,45787.546944444446,37.54156,-88.97697,195.18732800002596
2025-05-10T13:07:46Z,45787.547060185185,37.54158,-88.97694,194.90899199995815
2025-05-10T13:08:10Z,45787.54733796296,37.5415,-88.97714,196.22240000002287
2025-05-10T13:08:14Z,45787.54738425926,37.54147,-88.97713,196.59694400004838
2025-05-10T13:08:39Z,45787.54767361111,37.53896,-88.97746,212.7119999999536
2025-05-10T13:08:44Z,45787.54773148148,37.53891,-88.9775,213.00000000004331
2025-05-10T13:08:49Z,45787.547789351855,37.53888,-88.97754,213.28800000003412
2025-05-10T13:08:53Z,45787.54783564815,37.53883,-88.9776,213.7199999999666
2025-05-10T13:08:58Z,45787.54789351852,37.5388,-88.97769,214.36799999996765
2025-05-10T13:09:03Z,45787.547951388886,37.53875,-88.97776,214.8720000000253
2025-05-10T13:09:09Z,45787.54802083333,37.53868,-88.97773,214.65599999995675
2025-05-10T13:09:27Z,45787.54822916666,37.53867,-88.97775,214.80000000000246
2025-05-10T13:09:32Z,45787.54828703704,37.53859,-88.97779,215.11665599999873
2025-05-10T13:09:37Z,45787.54834490741,37.53853,-88.9778,215.34864
2025-05-10T13:09:42Z,45787.54840277778,37.53851,-88.97781,215.43777600000465
2025-05-10T13:10:04Z,45787.54865740741,37.53851,-88.97783,215.48356799998723
2025-05-10T13:10:09Z,45787.54871527778,37.53848,-88.97784,215.59027200000145
2025-05-10T13:10:46Z,45787.54914351852,37.53848,-88.97781,215.53324800001042
2025-05-10T13:10:51Z,45787.54920138889,37.53852,-88.97785,215.5027200000132
2025-05-10T13:10:56Z,45787.549259259256,37.5385,-88.97788,215.62079999999986
2025-05-10T13:11:06Z,45787.54938,37.53847,-88.9779,215.7244800000162
2025-05-10T13:11:46Z,45787.549837962964,37.53844,-88.97791,215.79878399998947
2025-05-10T13:11:56Z,45787.54995,37.53837,-88.97788,215.91657599999846
2025-05-10T13:12:06Z,45787.55006944444,37.53829,-88.97789,216.06302399999612
2025-05-10T13:12:10Z,45787.55011574074,37.53824,-88.97789,216.13574399999993
2025-05-10T13:12:15Z,45787.55017361111,37.53821,-88.97792,216.22732799999707
2025-05-10T13:12:20Z,45787.55023148148,37.5382,-88.97795,216.2976000000046
2025-05-10T13:12:25Z,45787.55028935185,37.5382,-88.97793,216.2630399999945
2025-05-10T13:12:35Z,45787.550405092596,37.53821,-88.978,216.3551999999929
2025-05-10T13:12:45Z,45787.550520833334,37.53816,-88.97803,216.56659200001613
2025-05-10T13:12:55Z,45787.55063657407,37.53811,-88.9779,216.35376000001034
2025-05-10T13:13:05Z,45787.55075231481,37.53818,-88.97797,216.38198400000573
2025-05-10T13:13:15Z,45787.55086805556,37.53812,-88.97793,216.42086400000326
2025-05-10T13:13:25Z,45787.550983796296,37.53823,-88.97796,216.24403199999776
2025-05-10T13:13:35Z,45787.551099537035,37.53811,-88.97783,216.15115199999005
2025-05-10T13:13:45Z,45787.55121527778,37.53811,-88.97798,216.58531199999825
2025-05-10T13:13:55Z,45787.55133101852,37.53813,-88.97786,216.21667200001545
2025-05-10T13:14:05Z,45787.55144675926,37.53812,-88.97789,216.31027200000705
2025-05-10T13:14:15Z,45787.55156,37.53804,-88.97785,216.1625600000281
2025-05-10T13:14:25Z,45787.55167824074,37.53816,-88.97789,216.25209600000804
2025-05-10T13:14:35Z,45787.55179398148,37.53814,-88.97789,216.28118400000756
2025-05-10T13:14:45Z,45787.55190972222,37.53817,-88.97784,216.13171200000025
2025-05-10T13:14:55Z,45787.55202546297,37.53829,-88.97797,216.1079519999908
2025-05-10T13:15:06Z,45787.552152777775,37.5382,-88.97794,216.28031999999956
2025-05-10T13:15:15Z,45787.552256944444,37.53815,-88.97791,216.31415999998353
2025-05-10T13:15:25Z,45787.55237268518,37.53823,-88.97796,216.24403199999776
2025-05-10T13:15:36Z,45787.5525,37.53818,-88.9779,216.24288000001533
2025-05-10T13:15:45Z,45787.55260416667,37.5382,-88.97795,216.2976000000046
2025-05-10T13:15:55Z,45787.552719907406,37.53815,-88.97791,216.31415999998353
2025-05-10T13:16:05Z,45787.552835648145,37.53817,-88.97793,216.32222399999944
2025-05-10T13:16:15Z,45787.55295138889,37.53822,-88.97786,216.12076800000733
2025-05-10T13:16:25Z,45787.55306712963,37.53822,-88.97791,216.19420799998724
2025-05-10T13:16:35Z,45787.55318287037,37.5382,-88.9779,216.2112000000039
2025-05-10T13:16:45Z,45787.553298611114,37.53823,-88.9779,216.16368000000926
2025-05-10T13:17:06Z,45787.55354166667,37.53833,-88.97796,216.00787199999516
2025-05-10T13:17:10Z,45787.55358796296,37.5383,-88.97782,216.01823999999772
2025-05-10T13:17:15Z,45787.55364583333,37.53829,-88.9778,216.01248000000012
2025-05-10T13:17:25Z,45787.553761574076,37.53814,-88.97742,215.60844800000152
2025-05-10T13:17:36Z,45787.55388888889,37.53809,-88.97754,215.89385600001182
2025-05-10T13:17:46Z,45787.55400462963,37.53746,-88.97672,217.9243519999903
2025-05-10T13:17:56Z,45787.55412037037,37.53703,-88.97669,219.64025599998294
2025-05-10T13:18:06Z,45787.554236111115,37.53696,-88.97648,220.57836800001346
2025-05-10T13:18:16Z,45787.55435185185,37.53691,-88.97649,220.68113600000677
2025-05-10T13:18:26Z,45787.55446759259,37.53681,-88.97648,220.8307520000059
2025-05-10T13:18:36Z,45787.55458333333,37.53683,-88.97645,220.87063999999884
2025-05-10T13:18:46Z,45787.55469907408,37.53689,-88.97641,220.93889599999625
2025-05-10T13:18:56Z,45787.554814814815,37.53699,-88.9765,220.33759999997847
2025-05-10T13:19:06Z,45787.554930555554,37.53681,-88.97654,220.71929599999484
2025-05-10T13:19:16Z,45787.55504629629,37.53689,-88.97648,220.73628800001453
2025-05-10T13:19:26Z,45787.55516203704,37.53684,-88.97654,220.66054400000402
2025-05-10T13:19:36Z,45787.55527777778,37.53687,-88.97653,220.62814400000778
2025-05-10T13:19:46Z,45787.555393518516,37.53685,-88.9765,220.73599999999482
2025-05-10T13:19:56Z,45787.55550925926,37.53681,-88.97649,220.81217599999965
2025-05-10T13:20:06Z,45787.55563,37.53683,-88.97656,220.6377919999823
2025-05-10T13:20:36Z,45787.555972222224,37.53688,-88.97654,220.582208
2025-05-10T13:20:46Z,45787.55608796296,37.53682,-88.97648,220.81894400001113
2025-05-10T13:20:56Z,45787.5562,37.53685,-88.97654,220.64095999999782
2025-05-10T13:21:06Z,45787.55631944445,37.53686,-88.97659,220.49609600000323
2025-05-10T13:21:16Z,45787.556435185186,37.53688,-88.97655,220.5545599999987
2025-05-10T13:21:26Z,45787.556550925925,37.53687,-88.9765,220.70719999999557
2025-05-10T13:21:46Z,45787.55678240741,37.53687,-88.97647,220.78625599998335
2025-05-10T13:21:56Z,45787.55689814815,37.53687,-88.97652,220.6544960000162
2025-05-10T13:22:06Z,45787.55701388889,37.53682,-88.97651,220.75932799999268
2025-05-10T13:22:16Z,45787.55712962963,37.53678,-88.97653,220.7927360000043
2025-05-10T13:22:26Z,45787.55724537037,37.53693,-88.97648,220.68905600001884
2025-05-10T13:22:36Z,45787.55736111111,37.53697,-88.97655,220.28936000000704
2025-05-10T13:22:46Z,45787.55747685185,37.5369,-88.97642,220.90591999998523
2025-05-10T13:22:56Z,45787.557592592595,37.53693,-88.9766,220.27951999998874
2025-05-10T13:23:06Z,45787.557708333334,37.53688,-88.97654,220.582208
2025-05-10T13:23:15Z,45787.55781,37.53685,-88.97657,220.5696800000085
2025-05-10T13:23:25Z,45787.55792824074,37.5369,-88.97662,220.30112000000082
2025-05-10T13:24:02Z,45787.55835648148,37.5369,-88.97639,220.99664000001513
2025-05-10T13:24:07Z,45787.55841435185,37.53688,-88.97653,220.60985600001533
2025-05-10T13:24:26Z,45787.55863425926,37.53682,-88.97648,220.81894400001113
2025-05-10T13:24:35Z,45787.55873842593,37.53691,-88.97649,220.68113600000677
2025-05-10T13:24:55Z,45787.558969907404,37.53687,-88.9765,220.70719999999557
2025-05-10T13:25:05Z,45787.55908564815,37.53691,-88.97656,220.4603839999825
2025-05-10T13:25:15Z,45787.55920138889,37.53686,-88.97655,220.59632
2025-05-10T13:25:25Z,45787.55931712963,37.53688,-88.97648,220.74809600001763
2025-05-10T13:25:35Z,45787.559432870374,37.5369,-88.97639,220.99664000001513
2025-05-10T13:25:45Z,45787.55954861111,37.53688,-88.97647,220.77574399998667
2025-05-10T13:25:55Z,45787.55966435185,37.53683,-88.9764,220.97648000000362
2025-05-10T13:26:05Z,45787.55978009259,37.53691,-88.97655,220.49191999999235
2025-05-10T13:26:15Z,45787.559895833336,37.53683,-88.97646,220.84947199999186
2025-05-10T13:26:25Z,45787.560011574074,37.53681,-88.97653,220.73787200000106
2025-05-10T13:26:35Z,45787.56012731481,37.53681,-88.97649,220.81217599999965
2025-05-10T13:26:45Z,45787.56024305556,37.53686,-88.97651,220.69654399999274
2025-05-10T13:26:55Z,45787.56036,37.53686,-88.97654,220.62137600000557
2025-05-10T13:27:05Z,45787.56047453704,37.53678,-88.9764,220.98368000000266
2025-05-10T13:27:15Z,45787.560590277775,37.53681,-88.97651,220.77502399998716
2025-05-10T13:27:25Z,45787.56070601852,37.5369,-88.97652,220.60352000001453
2025-05-10T13:27:35Z,45787.56082175926,37.53693,-88.97654,220.48428800000377
2025-05-10T13:27:45Z,45787.56094,37.53696,-88.97655,220.34047999998668
2025-05-10T13:27:55Z,45787.56105324074,37.53684,-88.97646,220.84025599999512
2025-05-10T13:28:05Z,45787.56116898148,37.53693,-88.97663,220.17713600000548
2025-05-10T13:28:15Z,45787.56128472222,37.53695,-88.97655,220.3916000000025
2025-05-10T13:28:25Z,45787.56140046296,37.53679,-88.9765,220.82239999999274
2025-05-10T13:28:46Z,45787.56164351852,37.53688,-88.97651,220.66515199999267
2025-05-10T13:28:55Z,45787.561747685184,37.53692,-88.97656,220.43820799997462
2025-05-10T13:29:05Z,45787.56186342592,37.53687,-88.97646,220.81260799999177
2025-05-10T13:29:15Z,45787.56197916667,37.53689,-88.97648,220.73628800001453
2025-05-10T13:29:26Z,45787.562106481484,37.53679,-88.97656,220.72649599998238
2025-05-10T13:29:35Z,45787.562210648146,37.53683,-88.97662,220.51078400000065
2025-05-10T13:29:45Z,45787.56232638889,37.53692,-88.97652,220.5695360000174
2025-05-10T13:29:55Z,45787.56244212963,37.53682,-88.97646,220.8586879999952
2025-05-10T13:30:05Z,45787.56255787037,37.53687,-88.97646,220.81260799999177
2025-05-10T13:30:25Z,45787.562789351854,37.53677,-88.97654,220.79763200000582
2025-05-10T13:30:37Z,45787.56292824074,37.53677,-88.97652,220.82441600001357
2025-05-10T13:30:45Z,45787.56302083333,37.53687,-88.97644,220.8653120000086
2025-05-10T13:30:56Z,45787.56314814815,37.53685,-88.97655,220.61719999999013
2025-05-10T13:31:05Z,45787.563252314816,37.53692,-88.97649,220.66803200000282
2025-05-10T13:31:15Z,45787.563368055555,37.53688,-88.97648,220.74809600001763
2025-05-10T13:31:25Z,45787.56348379629,37.53685,-88.97651,220.71223999998713
2025-05-10T13:31:35Z,45787.56359953704,37.53695,-88.9764,220.92080000002525
2025-05-10T13:31:45Z,45787.56371527778,37.53688,-88.97644,220.85868800001163
2025-05-10T13:31:55Z,45787.56383101852,37.5369,-88.97641,220.9361599999952
2025-05-10T13:32:05Z,45787.56394675926,37.53685,-88.9765,220.73599999999482
2025-05-10T13:32:15Z,45787.56406,37.53692,-88.97644,220.83219200000963
2025-05-10T13:32:25Z,45787.56417824074,37.53689,-88.97642,220.9099519999871
2025-05-10T13:32:35Z,45787.56429398148,37.53695,-88.97638,220.9280000000408
2025-05-10T13:32:45Z,45787.564409722225,37.53693,-88.97644,220.82556800001268
2025-05-10T13:32:55Z,45787.56452546296,37.53684,-88.97647,220.81779199998826
2025-05-10T13:33:05Z,45787.56464,37.53678,-88.9765,220.8367999999975
2025-05-10T13:33:16Z,45787.56476851852,37.53694,-88.97649,220.6418240000043
2025-05-10T13:33:25Z,45787.56487268519,37.53695,-88.97645,220.74440000001766
2025-05-10T13:33:35Z,45787.564988425926,37.53685,-88.97652,220.6884800000132
2025-05-10T13:33:45Z,45787.565104166664,37.53685,-88.97662,220.45088000000382
2025-05-10T13:33:55Z,45787.56521990741,37.53685,-88.97652,220.6884800000132
2025-05-10T13:34:06Z,45787.565347222226,37.53694,-88.97637,220.93308800000977
2025-05-10T13:34:15Z,45787.56545138889,37.53684,-88.9765,220.7503999999996
2025-05-10T13:34:26Z,45787.56558,37.53677,-88.97646,220.9047679999987
2025-05-10T13:34:35Z,45787.56568287037,37.537,-88.97665,219.84799999998498
2025-05-10T13:34:45Z,45787.56579861111,37.53687,-88.9764,220.9707200000048
2025-05-10T13:34:55Z,45787.56591435185,37.53683,-88.97643,220.91297600001278
2025-05-10T13:35:06Z,45787.566041666665,37.53689,-88.97648,220.73628800001453
2025-05-10T13:35:15Z,45787.566145833334,37.5369,-88.97654,220.5430399999946
2025-05-10T13:35:20Z,45787.566203703704,37.53682,-88.9764,220.97792000000385
2025-05-10T13:35:35Z,45787.56637731481,37.53691,-88.97653,220.5549920000121
2025-05-10T13:35:45Z,45787.56649305556,37.53692,-88.97647,220.73369599997756
2025-05-10T13:36:18Z,45787.56688,37.53701,-88.97636,220.4239999999827
2025-05-10T13:36:23Z,45787.56693287037,37.53697,-88.97645,220.6162400000223
2025-05-10T13:36:34Z,45787.56706018518,37.53691,-88.97644,220.8388160000113
2025-05-10T13:36:44Z,45787.56717592593,37.53698,-88.97642,220.6463359999873
2025-05-10T13:36:54Z,45787.567291666666,37.5369,-88.97652,220.60352000001453
2025-05-10T13:37:04Z,45787.567407407405,37.53695,-88.97652,220.49744000003716
2025-05-10T13:37:14Z,45787.56752314815,37.53689,-88.97653,220.59156800000994
2025-05-10T13:37:19Z,45787.56758101852,37.53682,-88.97651,220.75932799999268
2025-05-10T13:37:34Z,45787.56775462963,37.53677,-88.97647,220.89137599999484
2025-05-10T13:37:44Z,45787.56787037037,37.53681,-88.97644,220.90505600000446
2025-05-10T13:38:04Z,45787.56810185185,37.53683,-88.97653,220.70129600000323
2025-05-10T13:38:14Z,45787.56821759259,37.53692,-88.97657,220.4053760000106
2025-05-10T13:38:25Z,45787.568344907406,37.53688,-88.97657,220.49926400002136
2025-05-10T13:39:00Z,45787.56875,37.53688,-88.97648,220.74809600001763
2025-05-10T13:39:14Z,45787.56891203704,37.53697,-88.97663,220.02785600001343
2025-05-10T13:39:24Z,45787.569027777776,37.53688,-88.97653,220.60985600001533
2025-05-10T13:39:34Z,45787.56914351852,37.53689,-88.97651,220.64945599998708
2025-05-10T13:39:44Z,45787.56925925926,37.53695,-88.97656,220.35631999999097
2025-05-10T13:39:54Z,45787.56938,37.53681,-88.97649,220.81217599999965
2025-05-10T13:40:04Z,45787.56949074074,37.53684,-88.97654,220.66054400000402
2025-05-10T13:40:14Z,45787.569606481484,37.53693,-88.97662,220.21126400001606
2025-05-10T13:40:24Z,45787.56972222222,37.53688,-88.97657,220.49926400002136
2025-05-10T13:40:34Z,45787.56983796296,37.53686,-88.97652,220.67148800002076
2025-05-10T13:40:44Z,45787.56995370371,37.5368,-88.97643,220.92896000001156
2025-05-10T13:40:54Z,45787.570069444446,37.53681,-88.97646,220.86790399999197
2025-05-10T13:41:04Z,45787.570185185185,37.53684,-88.9765,220.7503999999996
2025-05-10T13:41:14Z,45787.57030092592,37.5369,-88.97661,220.3313600000108
2025-05-10T13:41:24Z,45787.57041666667,37.53688,-88.9765,220.6928
2025-05-10T13:41:34Z,45787.57053240741,37.5369,-88.97652,220.60352000001453
2025-05-10T13:41:43Z,45787.57063657408,37.53694,-88.97649,220.6418240000043
2025-05-10T13:41:53Z,45787.570752314816,37.53678,-88.97646,220.8955519999954
2025-05-10T13:42:04Z,45787.57087962963,37.53684,-88.97644,220.88518400000888
2025-05-10T13:42:13Z,45787.57098379629,37.53687,-88.97644,220.8653120000086
2025-05-10T13:42:23Z,45787.57109953704,37.53684,-88.97647,220.81779199998826
2025-05-10T13:42:33Z,45787.57121527778,37.53685,-88.97651,220.71223999998713
2025-05-10T13:42:43Z,45787.57133101852,37.5368,-88.97651,220.79071999999275
2025-05-10T13:42:53Z,45787.57144675926,37.53682,-88.97653,220.7195840000086
2025-05-10T13:43:03Z,45787.57156,37.53693,-88.97655,220.4501599999932
2025-05-10T13:43:13Z,45787.57167824074,37.53695,-88.97653,220.4621600000256
2025-05-10T13:43:23Z,45787.57179398148,37.53698,-88.9765,220.39519999999658
2025-05-10T13:43:33Z,45787.571909722225,37.53691,-88.97649,220.68113600000677
2025-05-10T13:43:43Z,45787.57202546296,37.53682,-88.97648,220.81894400001113
2025-05-10T13:43:53Z,45787.57214,37.53703,-88.97646,220.20684799998344
2025-05-10T13:44:03Z,45787.57225694445,37.53697,-88.97654,220.32204800001784
2025-05-10T13:44:13Z,45787.57237268519,37.5369,-88.97656,220.48255999997465
2025-05-10T13:44:23Z,45787.572488425925,37.53692,-88.97653,220.53670400000672
2025-05-10T13:44:33Z,45787.572604166664,37.53683,-88.97653,220.70129600000323
2025-05-10T13:44:43Z,45787.57271990741,37.53688,-88.97649,220.72044800000933
2025-05-10T13:44:53Z,45787.57283564815,37.53691,-88.97648,220.71267200001662
2025-05-10T13:45:03Z,45787.57295138889,37.53686,-88.97651,220.69654399999274
2025-05-10T13:45:14Z,45787.57308,37.5368,-88.9765,220.80799999999817
2025-05-10T13:45:23Z,45787.57318287037,37.53687,-88.97655,220.57543999999095
2025-05-10T13:45:33Z,45787.57329861111,37.53689,-88.97658,220.44684800000536
2025-05-10T13:45:43Z,45787.57341435185,37.53687,-88.97652,220.6544960000162
2025-05-10T13:45:53Z,45787.573530092595,37.53688,-88.97654,220.582208
2025-05-10T13:46:03Z,45787.573645833334,37.53681,-88.97655,220.7007199999886
2025-05-10T13:46:13Z,45787.57376157407,37.53685,-88.97654,220.64095999999782
2025-05-10T13:46:23Z,45787.57387731481,37.53684,-88.97657,220.59315200001535
2025-05-10T13:46:33Z,45787.57399305556,37.53687,-88.97654,220.60179199999936
2025-05-10T13:46:43Z,45787.574108796296,37.53696,-88.97658,220.23852800000284
2025-05-10T13:46:53Z,45787.574224537035,37.53689,-88.97663,220.3021280000008
2025-05-10T13:47:03Z,45787.57434027778,37.53686,-88.97661,220.44598400002366
2025-05-10T13:47:13Z,45787.57445601852,37.53686,-88.97656,220.5712639999904
2025-05-10T13:47:23Z,45787.57457175926,37.53687,-88.97649,220.73355200000398
2025-05-10T13:47:33Z,45787.57469,37.53681,-88.97651,220.77502399998716
2025-05-10T13:47:43Z,45787.57480324074,37.53684,-88.97661,220.5032960000198
2025-05-10T13:48:03Z,45787.57503472222,37.53696,-88.97652,220.44243200001887
2025-05-10T13:48:13Z,45787.575150462966,37.53691,-88.97659,220.3657759999977
2025-05-10T13:48:23Z,45787.575266203705,37.53689,-88.97658,220.44684800000536
2025-05-10T13:48:33Z,45787.57538194444,37.53685,-88.97659,220.5221599999931
2025-05-10T13:48:43Z,45787.57549768518,37.53687,-88.97646,220.81260799999177
2025-05-10T13:48:53Z,45787.57561342593,37.53689,-88.97657,220.4757920000145
2025-05-10T13:49:03Z,45787.57572916667,37.53685,-88.97653,220.6647200000055
2025-05-10T13:49:13Z,45787.575844907406,37.53687,-88.97647,220.78625599998335
2025-05-10T13:49:23Z,45787.57596064815,37.53682,-88.97651,220.75932799999268
2025-05-10T13:49:33Z,45787.57607638889,37.53688,-88.97657,220.49926400002136
2025-05-10T13:49:43Z,45787.57619212963,37.5368,-88.97654,220.73888000000105
2025-05-10T13:50:03Z,45787.57642361111,37.53687,-88.97657,220.52273600001158
2025-05-10T13:50:13Z,45787.57653935185,37.5369,-88.97656,220.48255999997465
2025-05-10T13:50:23Z,45787.57665509259,37.53691,-88.97651,220.61806399998702
2025-05-10T13:50:33Z,45787.57677083334,37.53685,-88.97664,220.40335999998842
2025-05-10T13:50:43Z,45787.576886574076,37.53682,-88.97653,220.7195840000086
2025-05-10T13:50:53Z,45787.577002314814,37.53691,-88.97656,220.4603839999825
2025-05-10T13:51:03Z,45787.57711805555,37.53688,-88.97659,220.4439680000047
2025-05-10T13:51:13Z,45787.57723,37.53683,-88.97651,220.7436319999871
2025-05-10T13:51:23Z,45787.57734953704,37.5369,-88.97656,220.48255999997465
2025-05-10T13:51:33Z,45787.577465277776,37.53685,-88.97655,220.61719999999013
2025-05-10T13:51:43Z,45787.577581018515,37.53689,-88.9765,220.67839999999623
2025-05-10T13:51:53Z,45787.57769675926,37.53685,-88.97652,220.6884800000132
2025-05-10T13:52:03Z,45787.57781,37.53691,-88.9765,220.6495999999969
2025-05-10T13:52:13Z,45787.57792824074,37.53681,-88.97657,220.6635680000025
2025-05-10T13:52:23Z,45787.578043981484,37.53691,-88.97658,220.39731200000756
2025-05-10T13:52:33Z,45787.57815972222,37.53688,-88.97644,220.85868800001163
2025-05-10T13:52:43Z,45787.57827546296,37.53684,-88.97647,220.81779199998826
2025-05-10T13:52:53Z,45787.57839,37.53682,-88.97655,220.67983999999632
2025-05-10T13:53:03Z,45787.57850694445,37.53684,-88.97658,220.57068800000846
2025-05-10T13:53:23Z,45787.578738425924,37.53686,-88.97661,220.44598400002366
2025-05-10T13:53:43Z,45787.57896990741,37.5369,-88.97653,220.57328000000456
2025-05-10T13:53:53Z,45787.57908564815,37.53688,-88.97647,220.77574399998667
2025-05-10T13:54:03Z,45787.579201388886,37.5369,-88.97659,220.39183999998775
2025-05-10T13:54:13Z,45787.57931712963,37.53687,-88.97659,220.47003199999475
2025-05-10T13:54:43Z,45787.579664351855,37.53689,-88.97655,220.53367999999165
2025-05-10T13:54:53Z,45787.579780092594,37.53689,-88.97652,220.6205120000191
2025-05-10T13:55:03Z,45787.57989583333,37.53682,-88.97642,220.93817599999153
2025-05-10T13:55:13Z,45787.58001157407,37.53685,-88.97647,220.80727999998413
2025-05-10T13:55:23Z,45787.58012731482,37.53682,-88.97645,220.87856000000133
2025-05-10T13:55:33Z,45787.580243055556,37.53688,-88.97659,220.4439680000047
2025-05-10T13:55:40Z,45787.58032407407,37.53688,-88.97653,220.60985600001533
2025-05-10T13:56:41Z,45787.581030092595,37.53686,-88.97648,220.77171200001553
2025-05-10T13:57:06Z,45787.58131944444,37.53684,-88.97663,220.45836800000606
2025-05-10T13:57:16Z,45787.58143518519,37.53682,-88.97652,220.73945600001477
2025-05-10T13:57:26Z,45787.58155092593,37.53688,-88.97658,220.47161600001303
2025-05-10T13:57:36Z,45787.581666666665,37.5369,-88.97653,220.57328000000456
2025-05-10T13:57:41Z,45787.581724537034,37.53693,-88.97656,220.4160319999826
2025-05-10T13:57:49Z,45787.58181712963,37.53689,-88.97666,220.2152960000145
2025-05-10T13:57:55Z,45787.58188657407,37.53683,-88.97666,220.42611200000286
2025-05-10T13:58:01Z,45787.58195601852,37.53698,-88.97653,220.3010240000112
2025-05-10T13:58:09Z,45787.58204861111,37.53684,-88.97659,220.5482240000016
2025-05-10T13:58:16Z,45787.58212962963,37.53685,-88.97651,220.71223999998713
2025-05-10T13:58:22Z,45787.58219907407,37.53692,-88.9765,220.63519999999212
2025-05-10T13:58:32Z,45787.58231481481,37.53689,-88.97651,220.64945599998708
